code,ym,T,Y,propensity_oof,in_common_support
6901028025645,202511,1,3.392164568309425,0.3259734228731286,1
6901028025645,202601,0,-17.418663401916092,0.02,1
6901028025645,202602,1,13.158534836799925,0.09393592002500084,1
6901028025645,202603,0,-11.308368296437926,0.02,1
6901028025645,202604,0,0.0117250569255489,0.02,1
6901028025645,202605,0,-0.0992373866687614,0.02,1
6901028025645,202606,0,7.621304584199308,0.02,1
6901028029919,202501,0,0.0,0.021676963290442358,1
6901028029919,202502,0,0.0,0.02,1
6901028029919,202505,0,0.0,0.02,1
6901028029919,202506,0,0.0,0.02,1
6901028029919,202507,0,0.0,0.02,1
6901028039758,202501,0,-0.8712115140746661,0.02,1
6901028039758,202502,0,0.7779200684285854,0.02,1
6901028039758,202503,0,-3.673801792350432,0.07406838973413701,1
6901028039758,202504,0,2.604386908206685,0.19394340915904132,1
6901028039758,202505,0,-0.9373458759697684,0.1998309973377628,1
6901028039758,202506,0,5.190728486807934,0.10557252562811945,1
6901028039758,202507,0,-0.8971101266369104,0.3451239640631313,1
6901028039758,202508,0,1.2663259385408097,0.2014503823768062,1
6901028039758,202509,0,-14.875983956763696,0.18998689387920975,1
6901028039758,202510,0,14.467402710528129,0.2001571061207973,1
6901028039758,202511,0,-14.480420220611164,0.02,1
6901028039758,202512,0,14.309998089487928,0.2761451049754473,1
6901028039758,202602,0,-3.4999125307978503,0.02193022100514153,1
6901028039758,202603,0,2.419257812816632,0.02,1
6901028039758,202604,0,5.173049579161123,0.053484218700112,1
6901028039758,202605,0,-5.79431218421572,0.02,1
6901028039758,202606,0,-0.711094319921699,0.144905921472184,1
6901028042215,202501,0,-8.114491871301588,0.021676963290442358,1
6901028042215,202502,0,0.0,0.02,1
6901028042215,202503,0,0.0,0.02,1
6901028042215,202504,0,0.0,0.02,1
6901028042215,202505,0,0.0,0.02,1
6901028042215,202506,0,0.0,0.02,1
6901028042215,202507,0,0.0,0.02,1
6901028042215,202508,0,0.0,0.02,1
6901028042215,202509,0,0.0,0.02,1
6901028042215,202510,0,0.0,0.02,1
6901028042215,202511,0,0.0,0.02,1
6901028042635,202501,0,3.2453773519346214,0.02,1
6901028042635,202502,0,-9.136382534426431,0.15627068887510692,1
6901028042635,202503,0,-2.0100426973205856,0.17760473719836753,1
6901028042635,202504,0,4.658855590773136,0.05631137574896505,1
6901028042635,202505,0,7.255167544241623,0.02,1
6901028042635,202506,0,0.2541330015945391,0.08707007825256133,1
6901028042635,202507,0,-0.3478558189235343,0.1392815536323728,1
6901028042635,202508,0,-0.0508769853126267,0.1926655680959959,1
6901028042635,202509,0,-1.6921441399007475,0.14731497278372305,1
6901028042635,202510,0,-15.091317104294925,0.2134401142806153,1
6901028042635,202511,0,10.729179433697771,0.07270410252311818,1
6901028042635,202512,0,5.57824994293459,0.2021494486197309,1
6901028042635,202602,0,10.985985512235471,0.08067244549574762,1
6901028042635,202603,0,-13.240127333690944,0.08820202455418434,1
6901028042635,202604,0,2.40149511117977,0.07175411373016714,1
6901028042635,202605,0,10.407904449477506,0.37204057835327575,1
6901028042635,202606,1,-9.95707389010876,0.08977458744254913,1
6901028042758,202502,0,7.095008234708338,0.3276463743704633,1
6901028042758,202503,0,5.216485752190295,0.02,1
6901028042758,202505,1,-7.369482427802239,0.22888144439364397,1
6901028042758,202507,0,0.5102470784425321,0.07275065090164323,1
6901028042758,202508,0,-4.473651346829712,0.02,1
6901028042758,202509,0,0.0,0.02,1
6901028042758,202601,0,0.0,0.02,1
6901028042758,202603,0,0.0,0.02,1
6901028042963,202501,0,-0.8547678364023739,0.020148618437470577,1
6901028042963,202502,0,-0.6656121994472386,0.046805799974330244,1
6901028042963,202503,0,-5.224828666161969,0.05772587947430448,1
6901028042963,202504,0,5.944485815744017,0.12423777125958664,1
6901028042963,202505,0,-5.976859853194895,0.02,1
6901028042963,202506,0,-7.97836420450259,0.1481106414866938,1
6901028042963,202507,0,-0.1278333989164437,0.02,1
6901028042963,202508,0,-6.0147642022813415,0.022529362917075954,1
6901028042963,202509,0,-2.785507749972247,0.1455905869884428,1
6901028042963,202510,0,2.225737364152714,0.02,1
6901028042963,202511,0,-7.768321030646469,0.02,1
6901028042963,202601,0,-14.837820622131645,0.02,1
6901028042963,202602,0,0.0,0.02,1
6901028042963,202603,0,12.718623165403116,0.02,1
6901028042963,202605,0,-12.718623165403116,0.02,1
6901028045919,202501,0,-8.362811652707798,0.02,1
6901028045919,202502,1,-10.84685940398274,0.15673632364630014,1
6901028045919,202503,0,17.40176849629114,0.33217029716504365,1
6901028045919,202504,0,1.1641499598499363,0.03827080040189888,1
6901028045919,202505,0,-20.649122660494925,0.061372273688943116,1
6901028045919,202506,1,4.275438034246974,0.14743333234097597,1
6901028045919,202507,0,0.8959457318931996,0.16876583870787598,1
6901028045919,202508,0,2.020565909896291,0.12912875372169552,1
6901028045919,202509,0,-17.597906669116277,0.12828869360246364,1
6901028045919,202511,0,8.504721713547696,0.02,1
6901028045919,202512,0,10.11164644861438,0.12429791059363357,1
6901028045919,202601,0,-14.791773354282732,0.056978941529996024,1
6901028045919,202602,0,11.436976905086643,0.17764312747378,1
6901028045919,202603,0,-1.2574578625575583,0.021002420943941374,1
6901028045919,202604,0,-1.5869484234779063,0.025135375772082812,1
6901028045919,202605,1,-4.812649568570031,0.033538196498885696,1
6901028045919,202606,0,-2.5240511561458376,0.04068628217830854,1
6901028046893,202501,0,3.48076940557732,0.02,1
6901028046893,202502,0,-9.385653409550995,0.0978808541586315,1
6901028046893,202503,1,9.348910535516993,0.03492250639222522,1
6901028046893,202505,0,0.0564258158784554,0.13258250134417474,1
6901028046893,202506,0,-11.891551412159709,0.05761484891124708,1
