code,ym,T,Y,S,util,fill,full_surf,ord_success,price_index,gross_margin,unitval,inventory_ratio,channel_coverage,demand_gap,amt_per_cust,new_cust,cat_一类烟,cat_三类烟,cat_二类烟,cat_五类烟,cat_四类烟,band_中低档,band_中档,band_中高档,band_高档,band_低档,CATE,sensitivity
6901028218788,202508,0,0.0,56.32480402408755,85.71,98.452883,100.0,3.73,1.2,0.2421950181187635,41870.0,319.5907434402332,0.2635933806146572,-97.452883,0.0028199284862932,8.0,1,0,0,0,0,0,0,0,1,0,7.939942081768949,中敏感
6901028218788,202510,0,0.0,56.32480402408755,85.71,98.452883,100.0,3.73,1.2,0.2421950181187635,41870.0,319.5907434402332,0.2635933806146572,-97.452883,0.0028199284862932,8.0,1,0,0,0,0,0,0,0,1,0,7.939942081768949,中敏感
6901028218900,202601,0,-10.290193186237559,81.21831917461695,83.33,96.774194,98.74,84.5,1.179245283018868,0.3088915094339622,106000.0,200.2,0.9822485207100592,-95.774194,0.0030106508875739,28.0,1,0,0,0,0,0,0,0,1,0,-10.85002110247669,低敏感
6901028218900,202603,0,-5.496297496679517,70.92812598837939,68.76,100.0,98.7,46.01,1.179245283018868,0.3088915094339622,106000.0,3612.5,0.6305125148986889,-99.0,0.0001010727056019,8.0,1,0,0,0,0,0,0,0,1,0,-25.0,低敏感
6901028218900,202604,0,3.860549585421751,65.43182849169987,69.65,100.0,96.3,12.98,1.179245283018868,0.3088915094339622,106000.0,66.23529411764704,0.171875,-99.0,0.0017326923076923,8.0,1,0,0,0,0,0,0,0,1,0,-0.9587806386463215,低敏感
6901028218900,202605,0,0.14405191229879222,69.29237807712163,54.05,100.0,95.28,28.07,1.179245283018868,0.3088915094339622,106000.0,370.75,0.5036144578313253,-99.0,0.0004086746987951,8.0,1,0,0,0,0,0,0,0,1,0,-11.604265865328154,低敏感
6901028218900,202606,0,-3.4118615639275447,69.43642998942042,41.56,100.0,97.98,29.79,1.179245283018868,0.3088915094339622,106000.0,454.4375,0.5621230398069964,-99.0,0.0008183353437876,2.0,1,0,0,0,0,0,0,0,1,0,-7.45878367577808,低敏感
6901028219174,202501,0,-2.9893955753427974,65.76607686172899,85.71,99.110641,100.0,0.0,1.2578616352201255,0.2755228089600526,59625.0,50.34771926076274,0.2635933806146572,-98.110641,0.2645258886255924,136.0,1,0,0,0,0,0,0,0,1,0,-5.2892664096844255,低敏感
6901028219174,202502,0,2.537802271757542,62.77668128638619,100.0,98.779134,100.0,4.73,1.2578616352201255,0.2755138152780722,59625.0,242.01460674157303,0.0472813238770685,-97.779134,0.0250904255319148,8.0,1,0,0,0,0,0,0,0,1,0,11.077586116241934,中敏感
6901028219174,202503,0,-24.930289120435134,65.31448355814373,85.71,98.220641,100.0,0.0,1.2578616352201255,0.2755136268343816,59625.0,360.5640096618358,0.2635933806146572,-97.220641,0.0233701775147929,8.0,1,0,0,0,0,0,0,0,1,0,0.26740255042694355,中敏感
