ym,code,name,cat,wholesale,retail,demand,vol,amt,unitval,inv,fill,cost,profit,put,need,vol_daily,should_cust,put_cust,ord_cust,ord_success,ord_success_put,fill_daily,full_cust,util,full_surf,soc_vol,soc_inv,sell_rate,salable_days,vol_purchase,req,fill_purchase,should_cust_purchase,act_cust,put_surf,purch_surf,rep_cust2,rep_cust3,rep_cust4,rep_cust5,rep_rate2,rep_rate3,rep_rate4,rep_rate5,new_cust,date,month,price_index,gross_margin,inventory_ratio,demand_gap,amt_per_cust,channel_coverage,price_band_cat,S,S_prev,S_next,Y,T,util_pre,fill_pre,full_surf_pre,ord_success_pre,price_index_pre,gross_margin_pre,unitval_pre,inventory_ratio_pre,channel_coverage_pre,demand_gap_pre,amt_per_cust_pre,new_cust_pre,S_pre,cat_一类烟,cat_三类烟,cat_二类烟,cat_五类烟,cat_四类烟,band_中低档,band_中档,band_中高档,band_高档,band_低档,CATE,CATE_lo,CATE_hi,sensitivity,ps
202505,6901028112505,南京(大观园爆冰),一类烟,263.0,300.0,,,,,12.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-01,5,1.1406844106463878,,,,,,高档,43.867577505221576,43.867577505221576,43.867577505221576,0.0,0,87.85,98.4588995,100.0,3.565,1.1406844106463878,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,43.867577505221576,1,0,0,0,0,0,0,0,1,0,2.3121890726456513,0.6466657671409721,3.97771237815033,低敏感,0.24554551359798935
202506,6901028112505,南京(大观园爆冰),一类烟,263.0,300.0,,,,,24.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-01,6,1.1406844106463878,,,,,,高档,43.867577505221576,43.867577505221576,43.867577505221576,0.0,0,87.85,98.4588995,100.0,3.565,1.1406844106463878,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,43.867577505221576,1,0,0,0,0,0,0,0,1,0,2.3121890726456513,0.6466657671409721,3.97771237815033,低敏感,0.24554551359798935
202507,6901028112505,南京(大观园爆冰),一类烟,263.0,300.0,,,,,49.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,7,1.1406844106463878,,,,,,高档,43.867577505221576,43.867577505221576,28.79065099930815,-15.076926505913427,0,87.85,98.4588995,100.0,3.565,1.1406844106463878,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,43.867577505221576,1,0,0,0,0,0,0,0,1,0,2.3121890726456513,0.6466657671409721,3.97771237815033,低敏感,0.24554551359798935
202508,6901028112505,南京(大观园爆冰),一类烟,263.0,300.0,0.04,0.0,0.0,,66.696,0.0,0.0,0.0,0.0,0.04,0.0,842.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2025-08-01,8,1.1406844106463878,,,100.0,0.0,,高档,28.79065099930815,43.867577505221576,43.867577505221576,15.076926505913427,0,87.85,98.4588995,100.0,3.565,1.1406844106463878,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,43.867577505221576,1,0,0,0,0,0,0,0,1,0,2.3121890726456513,0.6466657671409721,3.97771237815033,低敏感,0.24554551359798935
202509,6901028112505,南京(大观园爆冰),一类烟,263.0,300.0,,,,,60.476,,,,0.0,,,846.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-01,9,1.1406844106463878,,,,,,高档,43.867577505221576,28.79065099930815,43.867577505221576,0.0,0,87.85,0.0,100.0,0.0,1.1406844106463878,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,28.79065099930815,1,0,0,0,0,0,0,0,1,0,3.3317501218866625,1.0330967806131515,5.630403463160173,低敏感,0.01792726238266376
202510,6901028112505,南京(大观园爆冰),一类烟,263.0,300.0,,,,,42.34,,,,0.0,,,847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-01,10,1.1406844106463878,,,,,,高档,43.867577505221576,43.867577505221576,56.16631821087636,12.298740705654787,0,87.85,98.4588995,100.0,0.0,1.1406844106463878,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,43.867577505221576,1,0,0,0,0,0,0,0,1,0,3.107275612007295,1.142149425018307,5.072401798996276,低敏感,0.24352746151058874
202511,6901028112505,南京(大观园爆冰),一类烟,263.0,300.0,0.116,0.104,0.6838,65750.0,26.556,89.655172,0.396146,0.208991,0.0,,,849.0,,,,,,,,,,,,,0.1,0.12,89.66,849.0,13.0,0.82,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2025-11-01,11,1.1406844106463878,0.3056317636735888,255.34615384615387,10.344828000000009,0.000805418138987,,高档,56.16631821087636,43.867577505221576,28.79065099930815,-27.375667211568214,0,87.85,98.4588995,100.0,3.565,1.1406844106463878,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,43.867577505221576,1,0,0,0,0,0,0,0,1,0,2.3121890726456513,0.6466657671409721,3.97771237815033,低敏感,0.24554551359798935
202512,6901028112505,南京(大观园爆冰),一类烟,263.0,300.0,0.008,0.0,0.0,,171.244,0.0,0.0,0.0,0.0,,,848.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-01,12,1.1406844106463878,,,100.0,0.0,,高档,28.79065099930815,56.16631821087636,51.76535457166024,22.97470357235209,1,87.85,89.655172,100.0,3.565,1.1406844106463878,0.3056317636735888,65750.0,255.34615384615387,23.452380952380956,10.344828000000009,0.000805418138987,13.0,56.16631821087636,1,0,0,0,0,0,0,0,1,0,4.395595602732076,1.406628437987183,7.384562767476959,中敏感,0.7100894426904923
202601,6901028112505,南京(大观园爆冰),一类烟,263.0,300.0,0.132,0.116,0.7627,65750.0,141.504,87.878788,0.439861,0.235085,0.008,0.008,0.008,845.0,2.0,2.0,0.24,100.0,100.0,2.0,100.0,100.0,,,0.0,,0.12,0.13,87.88,845.0,15.0,0.82,1.78,14.0,0.0,0.0,0.0,93.33,0.0,0.0,0.0,6.0,2026-01-01,1,1.1406844106463878,0.3082273502032253,1219.8620689655172,12.121212,0.0009026035502958,0.2366863905325444,高档,51.76535457166024,28.79065099930815,49.44137981538279,-2.323974756277451,0,87.85,0.0,100.0,0.0,1.1406844106463878,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,28.79065099930815,1,0,0,0,0,0,0,0,1,0,3.3317501218866625,1.0330967806131515,5.630403463160173,低敏感,0.01792726238266376
202602,6901028112505,南京(大观园爆冰),一类烟,263.0,300.0,0.016,0.016,0.1052,65750.0,137.74,100.0,0.06067,0.032426,0.008,0.008,0.008,842.0,2.0,2.0,0.24,100.0,100.0,2.0,100.0,100.0,,,0.0,,0.02,0.02,100.0,842.0,4.0,0.17,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-01,2,1.1406844106463878,0.3082319391634981,8608.75,0.0,0.0001249406175771,0.2375296912114014,高档,49.44137981538279,51.76535457166024,57.446543767837596,8.005163952454808,0,100.0,87.878788,100.0,0.24,1.1406844106463878,0.3082273502032253,65750.0,1219.8620689655172,0.2366863905325444,12.121212,0.0009026035502958,6.0,51.76535457166024,1,0,0,0,0,0,0,0,1,0,4.5793789751431,1.0373170239385407,8.121440926347656,中敏感,0.7512773201799557
202603,6901028112505,南京(大观园爆冰),一类烟,263.0,300.0,0.12,0.12,0.789,65750.0,102.324,100.0,0.456952,0.241283,0.0,,,839.0,,,0.0,,,,,,,,,,0.12,0.12,100.0,839.0,15.0,0.91,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2026-03-01,3,1.1406844106463878,0.3058086185044359,852.7,0.0,0.0009404052443384,,高档,57.446543767837596,49.44137981538279,58.14556638053263,0.6990226126950319,0,100.0,100.0,100.0,0.24,1.1406844106463878,0.3082319391634981,65750.0,8608.75,0.2375296912114014,0.0,0.0001249406175771,8.0,49.44137981538279,1,0,0,0,0,0,0,0,1,0,5.208038851053777,1.7580365130031819,8.658041189104374,高敏感,0.8838425185332216
202604,6901028112505,南京(大观园爆冰),一类烟,263.0,300.0,0.2,0.2,1.315,65750.0,76.32,100.0,0.758605,0.405119,0.0,,,832.0,,,0.0,,,,,,,,,,0.2,0.2,100.0,832.0,26.0,2.32,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2026-04-01,4,1.1406844106463878,0.3080752851711026,381.6,0.0,0.0015805288461538,,高档,58.14556638053263,57.446543767837596,57.45459489794822,-0.6909714825844091,0,87.85,100.0,100.0,0.0,1.1406844106463878,0.3058086185044359,65750.0,852.7,23.452380952380956,0.0,0.0009404052443384,2.0,57.446543767837596,1,0,0,0,0,0,0,0,1,0,4.682975683806771,2.5426392228388845,6.823312144774658,中敏感,0.7729819263346897
202605,6901028112505,南京(大观园爆冰),一类烟,263.0,300.0,0.148,0.14,0.9205,65750.0,49.36,94.594595,0.530442,0.284165,0.0,,,830.0,,,,,,,,,,,,,0.14,0.15,94.59,830.0,14.0,1.33,1.69,4.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,,2026-05-01,5,1.1406844106463878,0.3087072243346008,352.57142857142856,5.405405000000002,0.0011090361445783,,高档,57.45459489794822,58.14556638053263,58.36346035387676,0.9088654559285416,1,87.85,100.0,100.0,0.0,1.1406844106463878,0.3080752851711026,65750.0,381.6,23.452380952380956,0.0,0.0015805288461538,14.0,58.14556638053263,1,0,0,0,0,0,0,0,1,0,4.3007974268741265,1.6227674015822107,6.978827452166042,中敏感,0.7839553749383847
202606,6901028112505,南京(大观园爆冰),一类烟,263.0,300.0,0.236,0.236,1.5517,65750.0,61.976,100.0,0.893901,0.479265,0.0,,,829.0,,,0.0,,,,,,,,,,0.24,0.24,100.0,829.0,42.0,4.53,5.07,17.0,0.0,0.0,0.0,40.48,0.0,0.0,0.0,24.0,2026-06-01,6,1.1406844106463878,0.3088644712251079,262.6101694915254,0.0,0.0018717732207478,,高档,58.36346035387676,57.45459489794822,57.087841453747664,-1.2756189001290963,0,87.85,94.594595,100.0,3.565,1.1406844106463878,0.3087072243346008,65750.0,352.57142857142856,23.452380952380956,5.405405000000002,0.0011090361445783,8.0,57.45459489794822,1,0,0,0,0,0,0,0,1,0,4.562273636204401,2.246888909958339,6.877658362450463,中敏感,0.7606712897983047
202502,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,0.016,0.0,0.0,,61.232,0.0,0.0,0.0,0.444,0.472,0.444,846.0,111.0,111.0,13.12,100.0,94.07,111.0,100.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-02-01,2,1.1792452830188678,,,100.0,0.0,13.120567375886525,高档,29.711016514054556,46.20250192643683,27.570057243300194,-2.1409592707543617,0,94.9,0.0,100.0,93.6,1.1792452830188678,0.2421843988899113,41870.0,317.3855421686747,98.1042654028436,100.0,0.0,8.0,46.20250192643683,1,0,0,0,0,0,0,0,1,0,2.885236537590108,-1.5497453557696974,7.3202184309499145,低敏感,0.017926805780561692
202505,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,0.008,0.0,0.0,,83.088,0.0,0.0,0.0,0.0,0.008,0.0,840.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2025-05-01,5,1.1792452830188678,,,100.0,0.0,,高档,31.24883209267775,63.083692703193826,32.77857891621624,1.529746823538492,1,97.8,80.0,99.21,45.02,1.1792452830188678,0.3089098532494759,95400.0,2471.8749999999995,45.85308056872038,20.0,0.0003617061611374,4.0,63.083692703193826,1,0,0,0,0,0,0,0,1,0,5.993093335053453,1.564139682949775,10.422046987157136,高敏感,0.6998550373283932
202506,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,0.008,0.0,0.0,,84.38,0.0,0.0,0.0,1.936,1.96,1.92,838.0,242.0,240.0,28.64,99.17,97.96,240.0,99.17,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-06-01,6,1.1792452830188678,,,100.0,0.0,28.878281622911693,高档,32.77857891621624,31.24883209267775,31.24883209267775,-1.529746823538492,0,87.85,0.0,100.0,3.565,1.1792452830188678,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,31.24883209267775,1,0,0,0,0,0,0,0,1,0,4.78801916770286,0.5871721624869588,8.98886617291876,高敏感,0.01768427491913099
202507,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,0.008,0.0,0.0,,66.824,0.0,0.0,0.0,0.0,0.008,0.0,843.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,7,1.1792452830188678,,,100.0,0.0,,高档,31.24883209267775,32.77857891621624,31.24883209267775,0.0,0,99.17,0.0,100.0,28.64,1.1792452830188678,0.2421843988899113,41870.0,317.3855421686747,28.878281622911693,100.0,0.0,8.0,32.77857891621624,1,0,0,0,0,0,0,0,1,0,3.4697769244892096,1.0973791726176634,5.842174676360761,中敏感,0.019096966939013877
202508,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,0.084,0.0,0.0,,53.852,0.0,0.0,0.0,0.0,0.096,0.0,842.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2025-08-01,8,1.1792452830188678,,,100.0,0.0,,高档,31.24883209267775,31.24883209267775,31.263703636632673,0.01487154395492496,0,87.85,0.0,100.0,0.0,1.1792452830188678,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,31.24883209267775,1,0,0,0,0,0,0,0,1,0,4.148630571661147,-0.8390774832629821,9.136338626585275,中敏感,0.017495506645414962
202509,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,0.008,0.0,0.0,,19.276,0.0,0.0,0.0,0.0,0.132,0.004,846.0,,1.0,0.12,,3.03,1.0,,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-09-01,9,1.1792452830188678,,,100.0,0.0,,高档,31.263703636632673,31.24883209267775,31.24883209267775,-0.01487154395492496,0,87.85,0.0,100.0,0.0,1.1792452830188678,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,31.24883209267775,1,0,0,0,0,0,0,0,1,0,4.148630571661147,-0.8390774832629821,9.136338626585275,中敏感,0.017495506645414962
202510,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,0.008,0.0,0.0,,2.408,0.0,0.0,0.0,0.0,0.008,0.0,847.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2025-10-01,10,1.1792452830188678,,,100.0,0.0,,高档,31.24883209267775,31.263703636632673,31.24883209267775,0.0,0,87.85,0.0,100.0,0.12,1.1792452830188678,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,31.263703636632673,1,0,0,0,0,0,0,0,1,0,4.256326500209573,-1.5128566592634947,10.02550965968264,中敏感,0.017497995445954893
202511,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,0.008,0.0,0.0,,0.032,0.0,0.0,0.0,0.0,0.008,0.0,849.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2025-11-01,11,1.1792452830188678,,,100.0,0.0,,高档,31.24883209267775,31.24883209267775,46.32575859859117,15.076926505913423,0,87.85,0.0,100.0,0.0,1.1792452830188678,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,31.24883209267775,1,0,0,0,0,0,0,0,1,0,4.148630571661147,-0.8390774832629821,9.136338626585275,中敏感,0.017495506645414962
202512,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,,,,,0.0,,,,0.0,,,848.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-01,12,1.1792452830188678,,,,,,高档,46.32575859859117,31.24883209267775,31.24883209267775,-15.076926505913423,0,87.85,0.0,100.0,0.0,1.1792452830188678,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,31.24883209267775,1,0,0,0,0,0,0,0,1,0,4.148630571661147,-0.8390774832629821,9.136338626585275,中敏感,0.017495506645414962
202601,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,0.012,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,1,1.1792452830188678,,,100.0,0.0,,高档,31.24883209267775,46.32575859859117,46.32575859859117,15.076926505913423,0,87.85,98.4588995,100.0,0.0,1.1792452830188678,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,46.32575859859117,1,0,0,0,0,0,0,0,1,0,2.923248767490499,-0.3377430028042916,6.184240537785289,低敏感,0.2389845843549878
202602,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-01,2,1.1792452830188678,,,,,,高档,46.32575859859117,31.24883209267775,46.32575859859117,0.0,0,87.85,0.0,100.0,3.565,1.1792452830188678,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,31.24883209267775,1,0,0,0,0,0,0,0,1,0,4.78801916770286,0.5871721624869588,8.98886617291876,高敏感,0.01768427491913099
202603,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-01,3,1.1792452830188678,,,,,,高档,46.32575859859117,46.32575859859117,46.32575859859117,0.0,0,87.85,98.4588995,100.0,3.565,1.1792452830188678,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,46.32575859859117,1,0,0,0,0,0,0,0,1,0,1.3219885564191067,-2.988935838901825,5.632912951740035,低敏感,0.2409769829095763
202604,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01,4,1.1792452830188678,,,,,,高档,46.32575859859117,46.32575859859117,46.32575859859117,0.0,0,87.85,98.4588995,100.0,3.565,1.1792452830188678,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,46.32575859859117,1,0,0,0,0,0,0,0,1,0,1.3219885564191067,-2.988935838901825,5.632912951740035,低敏感,0.2409769829095763
202605,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-01,5,1.1792452830188678,,,,,,高档,46.32575859859117,46.32575859859117,46.32575859859117,0.0,0,87.85,98.4588995,100.0,3.565,1.1792452830188678,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,46.32575859859117,1,0,0,0,0,0,0,0,1,0,1.3219885564191067,-2.988935838901825,5.632912951740035,低敏感,0.2409769829095763
202606,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-01,6,1.1792452830188678,,,,,,高档,46.32575859859117,46.32575859859117,46.32575859859117,0.0,0,87.85,98.4588995,100.0,3.565,1.1792452830188678,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,46.32575859859117,1,0,0,0,0,0,0,0,1,0,1.3219885564191067,-2.988935838901825,5.632912951740035,低敏感,0.2409769829095763
202502,6901028118187,利群(新版),二类烟,143.1,160.0,5.016,4.904,17.54406,35775.0,1904.58,97.767145,11.267231,4.258833,0.0,0.008,0.0,846.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2025-02-01,2,1.1180992313067786,0.2427507087869056,388.3727569331158,2.2328550000000007,0.020737659574468,,高档,42.00656408891025,57.444614767906984,39.41895290479776,-2.5876111841124896,0,94.38,98.623,99.7,78.32,1.1180992313067786,0.2467004865313872,35775.0,119.13415094339622,95.73459715639812,1.3769999999999951,0.0898613744075829,4.0,57.444614767906984,0,0,1,0,0,0,0,0,1,0,5.729831786607014,2.747003786835612,8.712659786378415,高敏感,0.4659597280046325
202503,6901028118187,利群(新版),二类烟,143.1,160.0,8.436,8.344,29.85066,35775.0,2558.836,98.909436,19.184822,7.231241,0.488,0.512,0.488,845.0,61.0,61.0,7.22,100.0,95.31,61.0,100.0,100.0,,,0.0,,8.34,8.44,98.91,845.0,826.0,63.09,97.75,219.0,0.0,0.0,0.0,26.51,0.0,0.0,0.0,2.0,2025-03-01,3,1.1180992313067786,0.2422472735946206,306.6677852348993,1.0905640000000003,0.035326224852071,7.218934911242604,高档,39.41895290479776,42.00656408891025,45.440552455760226,6.021599550962463,0,87.85,97.767145,100.0,3.565,1.1180992313067786,0.2427507087869056,35775.0,388.3727569331158,23.452380952380956,2.2328550000000007,0.020737659574468,8.0,42.00656408891025,0,0,1,0,0,0,0,0,1,0,5.585691771327242,2.666996983260035,8.504386559394447,高敏感,0.43923445006121464
202504,6901028118187,利群(新版),二类烟,143.1,160.0,11.492,11.448,40.95522,35775.0,1961.268,99.617125,26.326099,9.917303,3.256,2.472,2.468,844.0,407.0,312.0,36.97,76.66,99.84,305.0,75.8,97.76,,,0.0,,11.45,11.49,99.62,844.0,820.0,58.72,97.16,147.0,0.0,0.0,0.0,17.93,0.0,0.0,0.0,2.0,2025-04-01,4,1.1180992313067786,0.2421499139792192,171.31970649895177,0.3828749999999985,0.0485251421800947,48.22274881516588,高档,45.440552455760226,39.41895290479776,41.8458814082961,-3.594671047464125,0,100.0,98.909436,100.0,7.22,1.1180992313067786,0.2422472735946206,35775.0,306.6677852348993,7.218934911242604,1.0905640000000003,0.035326224852071,2.0,39.41895290479776,0,0,1,0,0,0,0,0,1,0,7.057332023950655,4.287118563780733,9.82754548412059,高敏感,0.46105726442451556
202505,6901028118187,利群(新版),二类烟,143.1,160.0,13.104,13.028,46.60767,35775.0,2918.252,99.420024,29.960334,11.284687,1.4,1.356,1.348,840.0,175.0,169.0,20.12,96.57,99.41,168.0,96.29,99.41,,,0.0,,13.03,13.1,99.42,840.0,823.0,100.0,97.98,807.0,0.0,0.0,0.0,98.06,0.0,0.0,0.0,1.0,2025-05-01,5,1.1180992313067786,0.2421208140205249,223.99846484494927,0.579976000000002,0.0554853214285714,20.833333333333336,高档,41.8458814082961,45.440552455760226,42.033816562938775,0.1879351546426733,0,75.8,99.617125,97.76,36.97,1.1180992313067786,0.2421499139792192,35775.0,171.31970649895177,48.22274881516588,0.3828749999999985,0.0485251421800947,2.0,45.440552455760226,0,0,1,0,0,0,0,0,1,0,6.579847174306902,3.6215199438682677,9.538174404745558,高敏感,0.471334707979057
202506,6901028118187,利群(新版),二类烟,143.1,160.0,5.304,5.232,18.71748,35775.0,1818.648,98.642534,12.032922,4.530936,0.0,0.004,0.0,838.0,,,0.0,,0.0,,,,,,,,5.23,5.3,98.64,838.0,654.0,34.9,78.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-06-01,6,1.1180992313067786,0.2420697658018066,347.6009174311926,1.3574660000000025,0.0223358949880668,,高档,42.033816562938775,41.8458814082961,38.083458176649565,-3.95035838628921,0,96.29,99.420024,99.41,20.12,1.1180992313067786,0.2421208140205249,35775.0,223.99846484494927,20.833333333333336,0.579976000000002,0.0554853214285714,1.0,41.8458814082961,0,0,1,0,0,0,0,0,1,0,7.321911651184361,4.9190001180517635,9.724823184316959,高敏感,0.4640796740060166
202507,6901028118187,利群(新版),二类烟,143.1,160.0,7.136,7.048,25.21422,35775.0,1440.476,98.766816,16.208817,6.104272,0.032,0.032,0.032,843.0,4.0,4.0,0.47,100.0,100.0,4.0,100.0,100.0,,,0.0,,7.05,7.14,98.77,843.0,702.0,45.35,83.27,181.0,0.0,0.0,0.0,25.78,0.0,0.0,0.0,6.0,2025-07-01,7,1.1180992313067786,0.2420964043305721,204.38081725312148,1.2331839999999945,0.0299101067615658,0.4744958481613286,高档,38.083458176649565,42.033816562938775,42.190666035033736,4.107207858384172,0,87.85,98.642534,100.0,0.0,1.1180992313067786,0.2420697658018066,35775.0,347.6009174311926,23.452380952380956,1.3574660000000025,0.0223358949880668,8.0,42.033816562938775,0,0,1,0,0,0,0,0,1,0,6.287586113380082,2.8623162661043526,9.712855960655812,高敏感,0.4355814639946419
202508,6901028118187,利群(新版),二类烟,143.1,160.0,11.324,11.184,40.01076,35775.0,1280.972,98.763688,25.72046,9.686737,0.0,0.084,0.0,842.0,,,0.0,,0.0,,,,,,,,11.18,11.32,98.76,842.0,799.0,81.44,94.89,552.0,0.0,0.0,0.0,69.09,0.0,0.0,0.0,5.0,2025-08-01,8,1.1180992313067786,0.2421032992125118,114.53612303290416,1.236311999999998,0.0475187173396674,,高档,42.190666035033736,38.083458176649565,36.91658916959534,-5.274076865438396,0,100.0,98.766816,100.0,0.47,1.1180992313067786,0.2420964043305721,35775.0,204.38081725312148,0.4744958481613286,1.2331839999999945,0.0299101067615658,6.0,38.083458176649565,0,0,1,0,0,0,0,0,1,0,6.774701693264532,3.9566858241993312,9.592717562329742,高敏感,0.45965609942784214
202509,6901028118187,利群(新版),二类烟,143.1,160.0,14.62,14.536,52.00254,35775.0,1873.02,99.425445,33.43159,12.58816,0.336,0.304,0.288,846.0,28.0,37.0,4.37,132.14,94.74,35.0,85.71,94.59,,,0.0,,14.55,14.64,99.43,846.0,821.0,85.53,97.04,360.0,3.0,0.0,0.0,43.85,0.37,0.0,0.0,7.0,2025-09-01,9,1.1180992313067786,0.2420681759006387,128.85388002201432,0.5745550000000037,0.0614687234042553,3.309692671394799,高档,36.91658916959534,42.190666035033736,34.77249467974859,-2.1440944898467507,0,87.85,98.763688,100.0,0.0,1.1180992313067786,0.2421032992125118,35775.0,114.53612303290416,23.452380952380956,1.236311999999998,0.0475187173396674,5.0,42.190666035033736,0,0,1,0,0,0,0,0,1,0,7.3016218700052615,6.022633062892856,8.580610677117665,高敏感,0.4285214419664975
202510,6901028118187,利群(新版),二类烟,143.1,160.0,10.716,10.676,38.19339,35775.0,2437.716,99.626726,24.552307,9.246625,0.232,0.14,0.14,847.0,29.0,18.0,2.13,62.07,100.0,17.0,60.34,94.44,,,0.0,,10.68,10.72,99.63,847.0,828.0,78.03,97.76,459.0,0.0,0.0,0.0,55.43,0.0,0.0,0.0,4.0,2025-10-01,10,1.1180992313067786,0.242100138269999,228.33608092918692,0.373273999999995,0.0450925501770956,3.4238488783943333,高档,34.77249467974859,36.91658916959534,38.22593416555432,3.453439485805731,0,85.71,99.425445,94.59,4.37,1.1180992313067786,0.2420681759006387,35775.0,128.85388002201432,3.309692671394799,0.5745550000000037,0.0614687234042553,7.0,36.91658916959534,0,0,1,0,0,0,0,0,1,0,6.565816678716374,3.713144733971733,9.418488623461009,高敏感,0.5353594415326781
202511,6901028118187,利群(新版),二类烟,143.1,160.0,9.548,9.488,33.94332,35775.0,2192.7,99.371596,21.82111,8.216716,0.056,0.056,0.056,849.0,7.0,7.0,0.82,100.0,100.0,7.0,100.0,100.0,,,0.0,,9.52,9.58,99.37,849.0,824.0,72.01,97.06,358.0,2.0,0.0,0.0,43.45,0.24,0.0,0.0,3.0,2025-11-01,11,1.1180992313067786,0.2420716653527115,231.1024451939292,0.6284040000000033,0.0399803533568904,0.8244994110718492,高档,38.22593416555432,34.77249467974859,33.12671887695108,-5.09921528860324,0,60.34,99.626726,94.44,2.13,1.1180992313067786,0.242100138269999,35775.0,228.33608092918692,3.4238488783943333,0.373273999999995,0.0450925501770956,4.0,34.77249467974859,0,0,1,0,0,0,0,0,1,0,6.6607308052476855,4.302397561490437,9.019064049004934,高敏感,0.532501049786282
