ym,code,name,cat,wholesale,retail,demand,vol,amt,unitval,inv,fill,cost,profit,put,need,vol_daily,should_cust,put_cust,ord_cust,ord_success,ord_success_put,fill_daily,full_cust,util,full_surf,soc_vol,soc_inv,sell_rate,salable_days,vol_purchase,req,fill_purchase,should_cust_purchase,act_cust,put_surf,purch_surf,rep_cust2,rep_cust3,rep_cust4,rep_cust5,rep_rate2,rep_rate3,rep_rate4,rep_rate5,new_cust,date,month,price_index,gross_margin,inventory_ratio,demand_gap,amt_per_cust,channel_coverage,price_band_cat,S_clean,S_clean_lag2,S_clean_next,Y_clean,T,util_pre,fill_pre,full_surf_pre,ord_success_pre,price_index_pre,gross_margin_pre,unitval_pre,inventory_ratio_pre,channel_coverage_pre,demand_gap_pre,amt_per_cust_pre,new_cust_pre,S_clean_pre,cat_一类烟,cat_三类烟,cat_二类烟,cat_五类烟,cat_四类烟,band_中低档,band_中档,band_中高档,band_高档,band_低档,CATE,CATE_lo,CATE_hi,sensitivity,ps,Y_negative
202501,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.02,0.0,0.0,,9.78,0.0,0.0,0.0,0.0,,,844.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-01,1,1.177336276674025,,,100.0,0.0,,中高档,48.616816938738275,,31.81547327521844,-16.801343663519834,0,87.85,98.4588995,100.0,3.565,1.1448983330280271,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,31.950736130111284,0,1,0,0,0,0,0,1,0,0,0.1786559449204742,-2.502074288218088,2.8593861780590357,低敏感,0.38962002297666104,
202502,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.016,0.0,0.0,,8.248,0.0,0.0,0.0,0.0,,,846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-01,2,1.177336276674025,,,100.0,0.0,,中高档,31.81547327521844,,31.733403031692113,-0.08207024352632786,0,87.85,0.0,100.0,0.0,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,48.616816938738275,0,1,0,0,0,0,0,1,0,0,1.626903235557322,-4.194837264177206,7.448643735291851,高敏感,0.004533399027147214,
202503,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.008,0.0,0.0,,8.248,0.0,0.0,0.0,0.0,,,845.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-01,3,1.177336276674025,,,100.0,0.0,,中高档,31.733403031692113,48.616816938738275,31.894166956886043,0.16076392519392968,0,87.85,0.0,100.0,3.565,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,31.81547327521844,0,1,0,0,0,0,0,1,0,0,1.33002936987982,-2.208063571766666,4.868122311526301,高敏感,0.06633702273916116,-16.801343663519834
202504,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.008,0.0,0.0,,8.248,0.0,0.0,0.0,0.0,,,844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,4,1.177336276674025,,,100.0,0.0,,中高档,31.894166956886043,31.81547327521844,31.60976485571706,-0.28440210116898257,0,87.85,0.0,100.0,0.0,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,31.733403031692113,0,1,0,0,0,0,0,1,0,0,0.4960386299658341,-4.560149928760686,5.552227188692353,中敏感,0.0659125419204934,-0.08207024352632786
202505,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.008,0.0,0.0,,7.192,0.0,0.0,0.0,0.0,,,840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-01,5,1.177336276674025,,,100.0,0.0,,中高档,31.60976485571706,31.733403031692113,31.79475081791733,0.18498596220026897,0,87.85,0.0,100.0,3.565,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,31.894166956886043,0,1,0,0,0,0,0,1,0,0,1.2777052117481844,-2.2510047053662103,4.806415128862579,高敏感,0.06555024822859937,0.16076392519392968
202506,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.008,0.0,0.0,,62.244,0.0,0.0,0.0,0.0,,,838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-01,6,1.177336276674025,,,100.0,0.0,,中高档,31.79475081791733,31.894166956886043,31.636362789491336,-0.15838802842599264,0,87.85,0.0,100.0,3.565,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,31.60976485571706,0,1,0,0,0,0,0,1,0,0,1.3132403651900022,-2.7971843400560332,5.4236650704360425,高敏感,0.06843529159725957,-0.28440210116898257
202507,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.008,0.0,0.0,,30.14,0.0,0.0,0.0,0.0,,,843.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,7,1.177336276674025,,,100.0,0.0,,中高档,31.636362789491336,31.60976485571706,31.7690563271514,0.13269353766006375,0,87.85,0.0,100.0,3.565,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,31.79475081791733,0,1,0,0,0,0,0,1,0,0,1.277866982909078,-2.643076846063888,5.19881081188204,高敏感,0.06654565918782245,0.18498596220026897
202508,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.024,0.0,0.0,,17.74,0.0,0.0,0.0,0.0,0.02,0.0,842.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2025-08-01,8,1.177336276674025,,,100.0,0.0,,中高档,31.7690563271514,31.79475081791733,31.943973775271772,0.1749174481203717,0,87.85,0.0,100.0,0.0,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,31.636362789491336,0,1,0,0,0,0,0,1,0,0,0.4862863654626559,-4.5170643021296195,5.489637033054928,中敏感,0.06688898602407341,-0.15838802842599264
202509,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.008,0.0,0.0,,13.864,0.0,0.0,0.0,0.032,0.032,0.032,846.0,4.0,4.0,0.47,100.0,100.0,4.0,100.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-09-01,9,1.177336276674025,,,100.0,0.0,0.4728132387706856,中高档,31.943973775271772,31.636362789491336,31.694544926138178,-0.24942884913359364,0,87.85,0.0,100.0,0.0,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,31.7690563271514,0,1,0,0,0,0,0,1,0,0,0.489288850488763,-4.640145073002087,5.618722773979612,中敏感,0.06555712861265504,0.13269353766006375
202510,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.008,0.0,0.0,,209.932,0.0,0.0,0.0,0.0,,,847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-01,10,1.177336276674025,,,100.0,0.0,,中高档,31.694544926138178,31.7690563271514,23.96823400625509,-7.726310919883087,0,100.0,0.0,100.0,0.47,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,0.4728132387706856,100.0,0.0,8.0,31.943973775271772,0,1,0,0,0,0,0,1,0,0,0.195100642999544,-3.091219489426608,3.481420775425693,低敏感,0.07169148096722659,0.1749174481203717
202511,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.352,0.344,0.58437,16987.5,3.768,97.727273,0.385402,0.131759,0.032,0.032,0.032,849.0,4.0,4.0,0.47,100.0,100.0,4.0,100.0,100.0,,,0.0,,0.34,0.35,97.73,849.0,43.0,2.77,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2025-11-01,11,1.177336276674025,0.2254718756951931,10.953488372093023,2.2727270000000037,0.0006883038869257,0.4711425206124852,中高档,23.96823400625509,31.943973775271772,31.138838616424074,7.170604610168983,0,87.85,0.0,100.0,3.565,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,31.694544926138178,0,1,0,0,0,0,0,1,0,0,1.2896153387242193,-2.8694458039086985,5.448676481357134,高敏感,0.06756316857751792,-0.24942884913359364
202512,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.008,0.0,0.0,,2.792,0.0,0.0,0.0,0.016,,,848.0,4.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,2025-12-01,12,1.177336276674025,,,100.0,0.0,0.4716981132075472,中高档,31.138838616424074,31.694544926138178,48.510884202154294,17.37204558573022,1,100.0,97.727273,100.0,0.47,1.177336276674025,0.2254718756951931,16987.5,10.953488372093023,0.4711425206124852,2.2727270000000037,0.0006883038869257,43.0,23.96823400625509,0,1,0,0,0,0,0,1,0,0,0.04003849566001255,-2.2222967133582676,2.302373704678293,低敏感,0.5004323390426063,-7.726310919883087
202601,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.02,0.0,0.0,,2.792,0.0,0.0,0.0,0.0,,,845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,1,1.177336276674025,,,100.0,0.0,,中高档,48.510884202154294,23.96823400625509,48.32915824742929,-0.1817259547250032,0,0.0,0.0,100.0,0.0,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,0.4716981132075472,100.0,0.0,8.0,31.138838616424074,0,1,0,0,0,0,0,1,0,0,0.2649428127623249,-2.683064520344442,3.2129501458690894,中敏感,0.08038093240458695,7.170604610168983
202602,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.008,0.0,0.0,,2.792,0.0,0.0,0.0,0.0,,,842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-01,2,1.177336276674025,,,100.0,0.0,,中高档,48.32915824742929,31.138838616424074,48.208466239370416,-0.12069200805887448,0,87.85,0.0,100.0,3.565,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,48.510884202154294,0,1,0,0,0,0,0,1,0,0,2.1510572122534843,-3.407323515671024,7.709437940177993,高敏感,0.004705300759875156,17.37204558573022
202603,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.004,0.0,0.0,,2.792,0.0,0.0,0.0,0.0,,,839.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-01,3,1.177336276674025,,,100.0,0.0,,中高档,48.208466239370416,48.510884202154294,48.177437324067085,-0.03102891530333096,0,87.85,0.0,100.0,3.565,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,48.32915824742929,0,1,0,0,0,0,0,1,0,0,2.0570346439241383,-3.572564413977693,7.686633701825969,高敏感,0.004845480480116068,-0.1817259547250032
202604,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.008,0.0,0.0,,0.544,0.0,0.0,0.0,0.0,,,832.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01,4,1.177336276674025,,,100.0,0.0,,中高档,48.177437324067085,48.32915824742929,48.398655465944906,0.22121814187782007,0,87.85,0.0,100.0,0.0,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,48.208466239370416,0,1,0,0,0,0,0,1,0,0,1.3038337007051486,-4.921757927547122,7.529425328957415,高敏感,0.004842564500458496,-0.12069200805887448
202605,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.008,0.0,0.0,,0.54,0.0,0.0,0.0,0.0,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-01,5,1.177336276674025,,,100.0,0.0,,中高档,48.398655465944906,48.208466239370416,48.29800880062562,-0.10064666531928879,0,87.85,0.0,100.0,0.0,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,48.177437324067085,0,1,0,0,0,0,0,1,0,0,1.2646779243138102,-5.0827849886091325,7.612140837236751,高敏感,0.004866896991991361,-0.03102891530333096
202606,4891132530116,红双喜(南洋经典),三类烟,67.95,80.0,0.008,0.0,0.0,,76.536,0.0,0.0,0.0,0.004,,,829.0,1.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,2026-06-01,6,1.177336276674025,,,100.0,0.0,0.120627261761158,中高档,48.29800880062562,48.177437324067085,22.98595034822062,-25.312058452404997,0,87.85,0.0,100.0,3.565,1.177336276674025,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,48.398655465944906,0,1,0,0,0,0,0,1,0,0,2.116889599889739,-3.500895894955314,7.734675094734787,高敏感,0.004791387565263481,0.22121814187782007
202503,4891132601014,红双喜(爱国绿中支),一类烟,225.73,280.0,,,,,4.452,,,,0.0,,,845.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-01,3,1.240419970761529,,,,,,高档,42.12196549116713,,42.02492524896635,-0.09704024220078367,0,87.85,98.4588995,100.0,3.565,1.1448983330280271,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,31.950736130111284,1,0,0,0,0,0,0,0,1,0,0.24959737892677808,-2.070152862872223,2.569347620725779,低敏感,0.1208532804531634,
202507,4891132601014,红双喜(爱国绿中支),一类烟,225.73,280.0,,,,,25.74,,,,0.0,,,843.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,7,1.240419970761529,,,,,,高档,42.02492524896635,,42.157618786626415,0.1326935376600673,0,87.85,98.4588995,100.0,0.0,1.240419970761529,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,42.12196549116713,1,0,0,0,0,0,0,0,1,0,0.8876349946865599,-1.1702843042284696,2.9455542936015884,中敏感,0.24191000702696494,
202508,4891132601014,红双喜(爱国绿中支),一类烟,225.73,280.0,0.02,0.0,0.0,,16.084,0.0,0.0,0.0,0.0,,,842.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-01,8,1.240419970761529,,,100.0,0.0,,高档,42.157618786626415,42.12196549116713,34.19486749468688,-7.962751291939533,0,87.85,98.4588995,100.0,0.0,1.240419970761529,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,42.02492524896635,1,0,0,0,0,0,0,0,1,0,0.8835852998531679,-1.3585520704400085,3.125722670146347,中敏感,0.24481039335587193,-0.09704024220078367
202509,4891132601014,红双喜(爱国绿中支),一类烟,225.73,280.0,0.032,0.032,0.180584,56432.5,3.008,100.0,0.119108,0.0407,0.0,,,846.0,,,0.0,,,,,,,,,,0.03,0.03,100.0,846.0,4.0,0.28,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2025-09-01,9,1.240419970761529,0.2253798786160457,94.0,0.0,0.0002134562647754,,高档,34.19486749468688,42.02492524896635,42.0831073856132,7.8882398909263145,0,87.85,0.0,100.0,0.0,1.240419970761529,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,42.157618786626415,1,0,0,0,0,0,0,0,1,0,1.5118791333879962,-2.909823964098744,5.933582230874735,高敏感,0.014501039592952066,0.1326935376600673
202510,4891132601014,红双喜(爱国绿中支),一类烟,225.73,280.0,,,,,10.244,,,,0.0,,,847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-01,10,1.240419970761529,,,,,,高档,42.0831073856132,42.157618786626415,34.27244068751044,-7.810666698102757,0,87.85,100.0,100.0,0.0,1.240419970761529,0.2253798786160457,56432.5,94.0,23.452380952380956,0.0,0.0002134562647754,4.0,34.19486749468688,1,0,0,0,0,0,0,0,1,0,0.5177589285230533,-0.7146424671655525,1.7501603242116597,中敏感,0.1394056382705274,-7.962751291939533
202501,6901028000833,双喜(软经典),三类烟,97.0,110.0,7.832,7.76,18.818,24250.0,525.308,99.080695,12.095904,4.557056,6.124,5.524,5.468,844.0,809.0,629.0,74.53,77.75,98.99,627.0,89.29,99.68,,,0.0,,7.76,7.83,99.08,844.0,825.0,38.63,97.75,770.0,0.0,0.0,0.0,93.33,0.0,0.0,0.0,3.0,2025-01-01,1,1.134020618556701,0.242164735891168,67.69432989690722,0.9193049999999944,0.0222962085308056,95.8530805687204,中高档,25.051690451978043,,24.674964668228462,-0.3767257837495812,0,87.85,98.4588995,100.0,3.565,1.1448983330280271,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,31.950736130111284,0,1,0,0,0,0,0,1,0,0,0.1786559449204742,-2.502074288218088,2.8593861780590357,低敏感,0.38962002297666104,
202502,6901028000833,双喜(软经典),三类烟,97.0,110.0,4.472,4.412,10.6991,24250.0,1357.14,98.658318,6.877244,2.590908,2.944,2.144,2.136,846.0,736.0,534.0,63.12,72.55,99.63,534.0,72.55,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-02-01,2,1.134020618556701,0.2421613032871924,307.60199456029017,1.3416820000000058,0.0126466903073286,86.99763593380615,中高档,24.674964668228462,,23.188848455924578,-1.4861162123038838,0,89.29,99.080695,99.68,74.53,1.134020618556701,0.242164735891168,24250.0,67.69432989690722,95.8530805687204,0.9193049999999944,0.0222962085308056,3.0,25.051690451978043,0,1,0,0,0,0,0,1,0,0,-0.40796244901038436,-1.4467137911734607,0.630788893152693,低敏感,0.625803258113428,
202503,6901028000833,双喜(软经典),三类烟,97.0,110.0,0.928,0.888,2.1534,24250.0,1118.004,95.689655,1.384173,0.521475,3.216,2.22,2.196,845.0,402.0,276.0,32.66,68.66,98.92,273.0,68.28,98.91,,,0.0,,0.89,0.93,95.69,845.0,111.0,6.58,13.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,1.134020618556701,0.2421635553078852,1259.013513513513,4.310344999999998,0.0025484023668639,47.57396449704142,中高档,23.188848455924578,25.051690451978043,24.955548681913424,1.7667002259888456,0,72.55,98.658318,100.0,63.12,1.134020618556701,0.2421613032871924,24250.0,307.60199456029017,86.99763593380615,1.3416820000000058,0.0126466903073286,8.0,24.674964668228462,0,1,0,0,0,0,0,1,0,0,-0.09996740483002248,-1.6268393414680198,1.4269045318079743,低敏感,0.6275951112022328,-0.3767257837495812
202504,6901028000833,双喜(软经典),三类烟,97.0,110.0,8.796,8.744,21.2042,24250.0,1127.284,99.408822,13.629733,5.134891,5.808,3.052,3.048,844.0,726.0,387.0,45.85,53.31,99.87,375.0,52.48,96.9,,,0.0,,8.74,8.8,99.41,844.0,809.0,67.62,95.85,285.0,0.0,0.0,0.0,35.23,0.0,0.0,0.0,3.0,2025-04-01,4,1.134020618556701,0.2421638637628394,128.92086001829827,0.5911779999999993,0.0251234597156398,86.01895734597157,中高档,24.955548681913424,24.674964668228462,24.837969250337512,-0.117579431575912,0,68.28,95.689655,98.91,32.66,1.134020618556701,0.2421635553078852,24250.0,1259.013513513513,47.57396449704142,4.310344999999998,0.0025484023668639,8.0,23.188848455924578,0,1,0,0,0,0,0,1,0,0,0.6663965301319635,-0.7843754059962963,2.117168466260223,中敏感,0.6756021051885926,-1.4861162123038838
202505,6901028000833,双喜(软经典),三类烟,97.0,110.0,8.604,8.56,20.758,24250.0,1747.756,99.48861,13.34292,5.02684,2.368,1.908,1.884,840.0,296.0,237.0,28.21,80.07,98.74,234.0,79.56,98.73,,,0.0,,8.56,8.6,99.49,840.0,819.0,67.42,97.5,252.0,0.0,0.0,0.0,30.77,0.0,0.0,0.0,2.0,2025-05-01,5,1.134020618556701,0.2421639849696502,204.1771028037383,0.5113900000000058,0.0247119047619047,35.23809523809524,中高档,24.837969250337512,23.188848455924578,24.9144746140076,0.07650536367008698,0,52.48,99.408822,96.9,45.85,1.134020618556701,0.2421638637628394,24250.0,128.92086001829827,86.01895734597157,0.5911779999999993,0.0251234597156398,3.0,24.955548681913424,0,1,0,0,0,0,0,1,0,0,-0.4242462181714712,-2.0761089202896135,1.2276164839466706,低敏感,0.645599309304155,1.7667002259888456
202506,6901028000833,双喜(软经典),三类烟,97.0,110.0,13.196,13.136,31.8548,24250.0,2041.488,99.545317,20.475753,7.714103,7.816,4.296,4.276,838.0,833.0,471.0,56.21,56.54,99.53,458.0,54.71,97.24,,,0.0,,13.14,13.2,99.55,838.0,819.0,76.36,97.73,480.0,91.0,0.0,0.0,58.61,11.11,0.0,0.0,4.0,2025-06-01,6,1.134020618556701,0.2421645403518464,155.41169305724728,0.4546830000000028,0.0380128878281622,99.40334128878284,中高档,24.9144746140076,24.955548681913424,25.05974505640379,0.14527044239619258,0,79.56,99.48861,98.73,28.21,1.134020618556701,0.2421639849696502,24250.0,204.1771028037383,35.23809523809524,0.5113900000000058,0.0247119047619047,2.0,24.837969250337512,0,1,0,0,0,0,0,1,0,0,-0.7877559649084604,-2.580664451655481,1.0051525218385557,低敏感,0.6614931041972633,-0.117579431575912
202507,6901028000833,双喜(软经典),三类烟,97.0,110.0,12.628,12.492,30.2931,24250.0,781.852,98.923028,19.471907,7.335925,8.152,4.84,4.772,843.0,611.0,395.0,46.86,64.65,98.6,381.0,58.54,96.46,,,0.0,,12.49,12.63,98.92,843.0,697.0,50.2,82.68,268.0,4.0,0.0,0.0,38.45,0.57,0.0,0.0,6.0,2025-07-01,7,1.134020618556701,0.2421648824319729,62.58821645853345,1.0769719999999978,0.0359348754448398,72.47924080664293,中高档,25.05974505640379,24.837969250337512,24.972311944487036,-0.08743311191675573,0,54.71,99.545317,97.24,56.21,1.134020618556701,0.2421645403518464,24250.0,155.41169305724728,99.40334128878284,0.4546830000000028,0.0380128878281622,4.0,24.9144746140076,0,1,0,0,0,0,0,1,0,0,-0.23095140444152434,-1.6325726897821529,1.1706698808991045,低敏感,0.6393247749267941,0.07650536367008698
202508,6901028000833,双喜(软经典),三类烟,97.0,110.0,6.692,6.608,16.0244,24250.0,783.324,98.74477,10.30022,3.880548,5.744,1.98,1.928,842.0,423.0,220.0,26.13,52.01,97.37,210.0,33.57,95.45,,,0.0,,6.61,6.69,98.74,842.0,824.0,50.33,97.86,4.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,3.0,2025-08-01,8,1.134020618556701,0.2421649484536082,118.54176755447942,1.2552299999999974,0.0190313539192399,50.2375296912114,中高档,24.972311944487036,24.9144746140076,24.813199803674795,-0.15911214081224045,0,58.54,98.923028,96.46,46.86,1.134020618556701,0.2421648824319729,24250.0,62.58821645853345,72.47924080664293,1.0769719999999978,0.0359348754448398,6.0,25.05974505640379,0,1,0,0,0,0,0,1,0,0,-0.4608887320707205,-2.0034501009267913,1.081672636785349,低敏感,0.662840710426344,0.14527044239619258
202509,6901028000833,双喜(软经典),三类烟,97.0,110.0,4.304,4.24,10.282,24250.0,888.2,98.513011,6.609451,2.489589,15.152,4.964,4.868,846.0,845.0,347.0,41.02,41.07,98.07,332.0,32.13,95.68,,,0.0,,4.24,4.3,98.51,846.0,531.0,38.39,62.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-01,9,1.134020618556701,0.24213081112624,209.4811320754717,1.486988999999994,0.0121536643026004,99.88179669030734,中高档,24.813199803674795,25.05974505640379,23.83160744367938,-0.9815923599954139,0,33.57,98.74477,95.45,26.13,1.134020618556701,0.2421649484536082,24250.0,118.54176755447942,50.2375296912114,1.2552299999999974,0.0190313539192399,3.0,24.972311944487036,0,1,0,0,0,0,0,1,0,0,-0.6878363751437077,-2.470922609255903,1.095249858968487,低敏感,0.6786014357487901,-0.08743311191675573
202510,6901028000833,双喜(软经典),三类烟,97.0,110.0,0.892,0.832,2.0176,24250.0,702.748,93.273543,1.296903,0.488569,19.2,4.496,4.432,847.0,847.0,231.0,27.27,27.27,98.58,188.0,23.08,81.39,,,0.0,,0.83,0.89,93.27,847.0,104.0,6.2,12.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-01,10,1.134020618556701,0.2421535487708168,844.6490384615386,6.726456999999996,0.002382054309327,100.0,中高档,23.83160744367938,24.972311944487036,24.84837040538724,1.0167629617078582,1,32.13,98.513011,95.68,41.02,1.134020618556701,0.24213081112624,24250.0,209.4811320754717,99.88179669030734,1.486988999999994,0.0121536643026004,8.0,24.813199803674795,0,1,0,0,0,0,0,1,0,0,-0.2965919132774748,-1.4543783435019495,0.8611945169469997,低敏感,0.6398534658568986,-0.15911214081224045
202511,6901028000833,双喜(软经典),三类烟,97.0,110.0,7.864,7.8,18.915,24250.0,1468.772,99.186165,12.158817,4.579983,10.872,2.132,2.104,849.0,849.0,205.0,24.15,24.15,98.69,183.0,19.35,89.27,,,0.0,,7.8,7.86,99.19,849.0,810.0,60.22,95.41,167.0,0.0,0.0,0.0,20.62,0.0,0.0,0.0,11.0,2025-11-01,11,1.134020618556701,0.2421349722442506,188.30410256410252,0.8138349999999974,0.0222791519434628,100.0,中高档,24.84837040538724,24.813199803674795,24.66624963996253,-0.18212076542470967,0,23.08,93.273543,81.39,27.27,1.134020618556701,0.2421535487708168,24250.0,844.6490384615386,100.0,6.726456999999996,0.002382054309327,8.0,23.83160744367938,0,1,0,0,0,0,0,1,0,0,0.6483718719365229,-0.4992035346957904,1.795947278568838,中敏感,0.797719642765787,-0.9815923599954139
202512,6901028000833,双喜(软经典),三类烟,97.0,110.0,2.864,2.856,6.9258,24250.0,836.548,99.72067,4.452257,1.676719,7.268,0.46,0.448,848.0,577.0,59.0,6.96,10.23,97.39,53.0,6.16,89.83,,,0.0,,2.86,2.86,99.72,848.0,358.0,15.07,42.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-12-01,12,1.134020618556701,0.2420975194201392,292.9089635854342,0.2793300000000016,0.008167216981132,68.04245283018868,中高档,24.66624963996253,23.83160744367938,25.029194114135777,0.36294447417324704,0,19.35,99.186165,89.27,24.15,1.134020618556701,0.2421349722442506,24250.0,188.30410256410252,100.0,0.8138349999999974,0.0222791519434628,11.0,24.84837040538724,0,1,0,0,0,0,0,1,0,0,-0.046484618479314975,-1.2302346043261858,1.1372653673675557,低敏感,0.7110345812727089,1.0167629617078582
202601,6901028000833,双喜(软经典),三类烟,97.0,110.0,10.312,10.212,24.7641,24250.0,837.376,99.030256,15.917967,5.996985,7.184,2.648,2.62,845.0,834.0,284.0,33.61,34.05,98.94,265.0,36.47,93.31,,,0.0,,10.21,10.31,99.03,845.0,798.0,43.08,94.44,728.0,0.0,0.0,0.0,91.23,0.0,0.0,0.0,4.0,2026-01-01,1,1.134020618556701,0.2421644638811828,81.99921660791226,0.9697440000000056,0.0293066272189349,98.698224852071,中高档,25.029194114135777,24.84837040538724,25.020002641674,-0.009191472461775874,0,6.16,99.72067,89.83,6.96,1.134020618556701,0.2420975194201392,24250.0,292.9089635854342,68.04245283018868,0.2793300000000016,0.008167216981132,8.0,24.66624963996253,0,1,0,0,0,0,0,1,0,0,-0.4701171214825774,-2.4362803516952587,1.4960461087301036,低敏感,0.7259339126090292,-0.18212076542470967
202602,6901028000833,双喜(软经典),三类烟,97.0,110.0,15.952,15.628,37.8979,24250.0,1375.52,97.968907,24.360149,9.177541,0.0,,,842.0,,,,,,,,,,,,,15.63,15.95,97.97,842.0,822.0,87.85,97.62,767.0,0.0,0.0,0.0,93.31,0.0,0.0,0.0,1.0,2026-02-01,2,1.134020618556701,0.2421648956802355,88.01638085487586,2.0310929999999985,0.0450093824228028,,中高档,25.020002641674,24.66624963996253,24.97677791415565,-0.04322472751834994,0,36.47,99.030256,93.31,33.61,1.134020618556701,0.2421644638811828,24250.0,81.99921660791226,98.698224852071,0.9697440000000056,0.0293066272189349,4.0,25.029194114135777,0,1,0,0,0,0,0,1,0,0,-0.3610955556467955,-1.5665059122234162,0.8443148009298249,低敏感,0.6611067655717193,0.36294447417324704
