top_pct,n,model_dr,all_dr,gain_vs_all,state_dr,gain_vs_state,inventory_dr,gain_vs_inventory
10,106,5.41018364220945,0.05331023654217397,5.356873405667276,-1.1555472030807608,6.565730845290211,0.1902927571093375,5.219890885100113
20,212,0.07399595340194336,0.05331023654217397,0.020685716859769387,2.7148236645082853,-2.640827711106342,-0.3818555859249226,0.45585153932686595
30,318,0.5230629296148245,0.05331023654217397,0.4697526930726505,3.0167681778402646,-2.49370524822544,-2.133968207134966,2.6570311367497905
40,424,-0.3786321823677351,0.05331023654217397,-0.4319424189099091,2.7695959249548543,-3.1482281073225895,-0.9663057948921278,0.5876736125243927
50,530,-1.6343898757435047,0.05331023654217397,-1.6877001122856787,1.4273289992613927,-3.0617188750048974,0.0065615582134573485,-1.640951433956962
