code,ym,T,propensity_oof,in_support
6901028010771,202604,0,0.6427790301356331,True
6901028010771,202605,0,0.6477260664499315,True
6901028010771,202606,0,0.595103870141059,True
6901028011785,202501,0,0.33548160713770653,True
6901028011785,202502,0,0.6028067140903921,True
6901028011785,202504,0,0.5528638242088986,True
6901028011785,202505,0,0.05042644104441214,False
6901028011785,202506,0,0.6184776739856314,True
6901028011785,202507,0,0.5137607079609793,True
6901028011785,202508,0,0.6053322960185065,True
6901028011785,202509,0,0.5716908609387696,True
6901028011785,202510,0,0.05570162280553102,False
6901028011785,202511,0,0.5936082951567254,True
6901028011785,202601,0,0.04816321104297796,False
6901028011785,202602,0,0.5886813711021577,True
6901028011785,202603,0,0.0430956006823603,False
6901028011785,202604,0,0.6142338794003463,True
6901028011785,202605,0,0.6224600868016377,True
6901028011785,202606,0,0.6280999823964717,True
6901028012003,202501,0,0.5003718396728676,True
6901028012003,202502,0,0.4270992037365946,True
6901028012003,202503,0,0.41627761358790005,True
6901028012003,202504,0,0.4317616321324722,True
6901028012003,202505,0,0.47219673697622633,True
6901028012003,202506,0,0.4124453554579504,True
6901028012003,202507,1,0.5958272270322945,True
6901028012003,202508,0,0.32056140358438073,True
6901028012003,202509,0,0.3247705455502862,True
6901028012003,202510,0,0.4209409724112822,True
6901028012003,202511,0,0.4167258305585443,True
6901028012003,202512,0,0.41122311575236525,True
6901028012003,202601,0,0.115162118731426,False
6901028012003,202602,0,0.19658172290031692,True
6901028012003,202603,0,0.424495144457967,True
6901028012003,202604,0,0.4965678886460552,True
6901028012003,202605,0,0.5679019816457028,True
6901028012003,202606,0,0.6012143505586585,True
6901028013611,202503,0,0.7883801270370732,True
6901028013611,202505,0,0.017852493351082223,False
6901028013611,202506,1,0.8105307721246183,True
6901028013611,202507,0,0.8041709485032589,True
6901028013611,202509,0,0.7934178565151054,True
6901028013611,202601,0,0.014407472773153735,False
6901028013611,202605,0,0.014968670698905482,False
6901028013611,202606,0,0.01554797982129122,False
6901028018630,202501,0,0.3447879581771447,True
6901028018630,202502,0,0.7694744538834569,True
6901028018630,202503,0,0.03794940839185284,False
6901028018630,202505,0,0.7924993145513926,True
6901028018630,202507,1,0.7929866281657704,True
6901028018630,202508,0,0.008384211149761392,False
6901028018630,202601,0,0.008384211149761392,False
6901028018630,202602,0,0.03790286414021091,False
6901028018630,202603,0,0.7564594885177142,True
6901028018630,202605,0,0.03614293301443141,False
6901028018630,202606,0,0.037940466564036664,False
6901028018722,202501,0,0.3447879581771447,True
6901028018722,202502,1,0.7779440897148303,True
6901028018722,202504,0,0.549228332717512,True
6901028018722,202505,0,0.7668104790439378,True
6901028018722,202506,0,0.03779632718542869,False
6901028018722,202507,0,0.03779592235091033,False
6901028018722,202508,0,0.03794934822152519,False
6901028018722,202509,0,0.008774357866320389,False
6901028018722,202510,0,0.03758965188042832,False
6901028018722,202511,0,0.777269244071279,True
6901028018722,202601,0,0.03935638741568917,False
6901028018722,202602,0,0.7723594301805409,True
6901028018722,202604,0,0.7307106045589901,True
6901028018722,202605,0,0.04316758744019969,False
6901028024976,202501,0,0.715565260599378,True
6901028024976,202502,1,0.6117729068657358,True
6901028024976,202503,1,0.744243164679524,True
6901028024976,202504,0,0.014260807460024966,False
6901028024976,202505,0,0.7421983676129765,True
6901028024976,202506,0,0.7845021078050739,True
6901028024976,202507,0,0.731729765123064,True
6901028024976,202508,0,0.7425224476098036,True
6901028024976,202509,0,0.8170332792041944,True
6901028024976,202510,0,0.7069329800634349,True
6901028024976,202511,0,0.7829939382103852,True
6901028024976,202512,1,0.71535936312044,True
6901028024976,202601,0,0.9999952500747978,False
6901028024976,202602,0,0.6494075693994927,True
6901028024976,202603,0,0.7207299442027949,True
6901028024976,202604,0,0.7667563849708975,True
6901028024976,202605,0,0.06373259777331047,False
6901028024976,202606,0,0.7127386147916497,True
6901028025645,202501,0,0.6744310080733975,True
6901028025645,202502,0,0.6055668040368438,True
6901028025645,202503,0,0.709772937613242,True
6901028025645,202504,1,0.7010450068171832,True
6901028025645,202505,0,0.007998855031302664,False
6901028025645,202506,0,0.6421160803631083,True
6901028025645,202507,1,0.6579512619046981,True
6901028025645,202508,0,0.02028573233758881,False
6901028025645,202509,0,0.7890469749481396,True
6901028025645,202510,0,0.6720246748045352,True
6901028025645,202511,1,0.8505144942525954,True
6901028025645,202512,0,0.006462068676411518,False
6901028025645,202601,0,0.01755251018252666,False
6901028025645,202602,1,0.4583965739362858,True
6901028025645,202603,0,0.011160985062196142,False
6901028025645,202604,0,0.17287296176674613,True
6901028025645,202605,0,0.006972041843566349,False
6901028025645,202606,0,0.006974183829540182,False
6901028029919,202501,0,0.35304101823447154,True
6901028029919,202502,0,0.048528398350369165,False
6901028029919,202505,0,0.048528398350369165,False
6901028029919,202506,0,0.048528398350369165,False
6901028029919,202507,0,0.048528398350369165,False
6901028039758,202501,0,0.5138511944442411,True
6901028039758,202502,0,0.03454040108095498,False
6901028039758,202503,0,0.5440210995339484,True
6901028039758,202504,0,0.6136569873878022,True
6901028039758,202505,0,0.6426466888108318,True
6901028039758,202506,0,0.5634438707810242,True
6901028039758,202507,0,0.5995191526577986,True
6901028039758,202508,0,0.5830768656984168,True
6901028039758,202509,0,0.5543918773353758,True
6901028039758,202510,0,0.590629731711684,True
6901028039758,202511,0,0.027388780256390168,False
6901028039758,202512,0,0.5742121286584088,True
6901028039758,202602,0,0.528906655488284,True
6901028039758,202603,0,0.03206299013872675,False
