code,ym,name,cat,T,Y,S,fill,L1_util,L1_full_surf,L1_price_index,L1_gross_margin,L1_unitval,L1_inventory_ratio,L1_channel_coverage,L1_demand_gap,L1_amt_per_cust,L1_new_cust,L1_purch_surf,L1_rep_rate2,L1_S,cat_一类烟,cat_三类烟,cat_二类烟,cat_五类烟,cat_四类烟,price_band_cat_中低档,price_band_cat_中档,price_band_cat_中高档,price_band_cat_高档
6901028000833,202508,双喜(软经典),三类烟,0,-0.3482051006338125,41.641766258359986,98.74477,58.54,96.46,1.134020618556701,0.2421648824319729,24250.0,62.58821645853345,0.7247924080664294,-97.923028,0.0359348754448398,6.0,82.68,38.45,41.8476044773437,0,1,0,0,0,0,0,1,0
6901028000833,202509,双喜(软经典),三类烟,0,-2.327840492897977,41.293561157726174,98.513011,33.57,95.45,1.134020618556701,0.2421649484536082,24250.0,118.54176755447942,0.502375296912114,-97.74477,0.0190313539192399,3.0,97.86,0.49,41.641766258359986,0,1,0,0,0,0,0,1,0
6901028000833,202510,双喜(软经典),三类烟,1,2.4074153761575374,38.9657206648282,93.273543,32.13,95.68,1.134020618556701,0.24213081112624,24250.0,209.4811320754717,0.9988179669030732,-97.513011,0.0121536643026004,8.0,62.77,0.0,41.293561157726174,0,1,0,0,0,0,0,1,0
6901028000833,202511,双喜(软经典),三类烟,0,-0.39980611981135894,41.373136040985734,99.186165,23.08,81.39,1.134020618556701,0.2421535487708168,24250.0,844.6490384615386,1.0,-92.273543,0.002382054309327,8.0,12.28,0.0,38.9657206648282,0,1,0,0,0,0,0,1,0
6901028000833,202512,双喜(软经典),三类烟,0,0.8026905165297862,40.973329921174376,99.72067,19.35,89.27,1.134020618556701,0.2421349722442506,24250.0,188.30410256410252,1.0,-98.186165,0.0222791519434628,11.0,95.41,20.62,41.373136040985734,0,1,0,0,0,0,0,1,0
6901028000833,202601,双喜(软经典),三类烟,0,-0.021966093175436185,41.77602043770416,99.030256,6.16,89.83,1.134020618556701,0.2420975194201392,24250.0,292.9089635854342,0.6804245283018868,-98.72067,0.008167216981132,8.0,42.22,0.0,40.973329921174376,0,1,0,0,0,0,0,1,0
6901028000833,202602,双喜(软经典),三类烟,0,-0.10177673468008663,41.754054344528726,97.968907,36.47,93.31,1.134020618556701,0.2421644638811828,24250.0,81.99921660791226,0.98698224852071,-98.030256,0.0293066272189349,4.0,94.44,91.23,41.77602043770416,0,1,0,0,0,0,0,1,0
6901028000833,202603,双喜(软经典),三类烟,0,0.11670387032314977,41.65227760984864,99.71865,87.5,100.0,1.134020618556701,0.2421648956802355,24250.0,88.01638085487586,0.2345238095238095,-96.968907,0.0450093824228028,1.0,97.62,93.31,41.754054344528726,0,1,0,0,0,0,0,1,0
6901028000833,202604,双喜(软经典),三类烟,1,-35.855705333166256,41.76898148017179,93.960924,8.18,76.09,1.134020618556701,0.2421649484536082,24250.0,115.68480451430877,1.0,-98.71865,0.02868379022646,8.0,94.4,23.11,41.65227760984864,0,1,0,0,0,0,0,1,0
6901028000833,202605,双喜(软经典),三类烟,1,36.09234082796553,5.913276147005536,0.0,8.29,87.13,1.134020618556701,0.2421648185320159,24250.0,83.95085066162571,1.0,-92.960924,0.0185022836538461,1.0,70.67,0.0,41.76898148017179,0,1,0,0,0,0,0,1,0
6901028000833,202606,双喜(软经典),三类烟,0,-0.07420270129220796,42.00561697497107,99.575472,3.82,64.15,1.134020618556701,0.24217756114839845,41075.0,317.4115210843373,1.0,1.0,0.0,8.0,14.61,0.0,5.913276147005536,0,1,0,0,0,0,0,1,0
6901028001625,202501,双喜(硬经典1906),二类烟,0,-0.5884272132933077,40.9526512055515,98.986242,87.5,100.0,1.1484823625922886,0.24217756114839845,41075.0,317.4115210843373,0.2345238095238095,-97.484848,0.00281763621607935,8.0,14.61,0.0,41.1974834563511,0,0,1,0,0,0,0,0,1
6901028001625,202502,双喜(硬经典1906),二类烟,0,0.20955608717569163,40.36422399225819,99.626866,77.54,100.0,1.1294180175391977,0.2420934420757613,37630.0,143.21433796634966,0.976303317535545,-97.986242,0.0243792464454976,37.0,74.53,63.43,40.9526512055515,0,0,1,0,0,0,0,0,1
6901028001625,202503,双喜(硬经典1906),二类烟,0,0.05527061878092354,40.57378007943388,98.918919,93.62,100.0,1.1294180175391977,0.2420938250519298,37630.0,303.189138576779,0.2777777777777778,-98.626866,0.0095009078014184,8.0,14.61,0.0,40.36422399225819,0,0,1,0,0,0,0,0,1
6901028001625,202504,双喜(硬经典1906),二类烟,0,-0.2803348205642706,40.629050698214805,99.868938,91.8,100.0,1.1294180175391977,0.242126989520724,37630.0,249.8287795992714,0.072189349112426,-97.918919,0.0097793467455621,9.0,32.66,0.0,40.57378007943388,0,0,1,0,0,0,0,0,1
6901028001625,202505,双喜(硬经典1906),二类烟,0,0.6698067171887203,40.348715877650534,98.742138,90.63,98.29,1.1294180175391977,0.2421266817464984,37630.0,234.7729658792651,0.1516587677725118,-98.868938,0.0135896018957345,7.0,45.85,0.0,40.629050698214805,0,0,1,0,0,0,0,0,1
6901028001625,202506,双喜(硬经典1906),二类烟,0,-0.11534661472400387,41.018522594839254,99.534451,90.48,100.0,1.1294180175391977,0.2421270804734669,37630.0,311.0106157112526,0.025,-97.742138,0.0084398714285714,8.0,28.21,0.0,40.348715877650534,0,0,1,0,0,0,0,0,1
6901028001625,202507,双喜(硬经典1906),二类烟,0,-1.2323027647216946,40.90317598011525,98.595041,85.97,98.95,1.1294180175391977,0.2421267637950832,37630.0,128.9242282507016,0.2637231503579952,-98.534451,0.0192011789976133,18.0,56.21,15.29,41.018522594839254,0,0,1,0,0,0,0,0,1
6901028001625,202508,双喜(硬经典1906),二类烟,0,0.8288224148143613,39.670873215393556,97.373737,100.0,100.0,1.1294180175391977,0.2421267073251955,37630.0,160.26906957250628,0.0154211150652431,-97.595041,0.0213013475682087,11.0,46.86,49.37,40.90317598011525,0,0,1,0,0,0,0,0,1
6901028001625,202509,双喜(硬经典1906),二类烟,0,0.2515917151891216,40.49969563020792,98.066076,86.29,98.15,1.1294180175391977,0.2421266028804156,37630.0,495.195020746888,0.0736342042755344,-96.373737,0.0086164655581947,1.0,26.13,11.82,39.670873215393556,0,0,1,0,0,0,0,0,1
6901028001625,202510,双喜(硬经典1906),二类烟,0,-1.080814898927791,40.75128734539704,98.576512,78.72,100.0,1.1294180175391977,0.2421196767120763,37630.0,269.1717337715694,0.0709219858156028,-97.066076,0.021652817966903,26.0,41.02,48.13,40.49969563020792,0,0,1,0,0,0,0,0,1
6901028001625,202511,双喜(硬经典1906),二类烟,0,-4.94829491857859,39.67047244646925,98.686679,50.94,94.59,1.1294180175391977,0.2421100233990277,37630.0,199.74277978339347,0.500590318772137,-97.576512,0.0196902195985832,11.0,27.27,34.63,40.75128734539704,0,0,1,0,0,0,0,0,1
6901028001625,202512,双喜(硬经典1906),二类烟,0,4.998680688081045,34.72217752789066,97.391304,39.33,98.54,1.1294180175391977,0.2421222398599936,37630.0,494.8307984790874,0.4063604240282685,-97.686679,0.0093255029446407,6.0,24.15,34.15,39.67047244646925,0,0,1,0,0,0,0,0,1
6901028001625,202601,双喜(硬经典1906),二类烟,0,-35.51700916748224,39.7208582159717,98.942598,47.33,98.88,1.1294180175391977,0.2421207670551611,37630.0,1839.607142857143,0.2205188679245283,-96.391304,0.001988,1.0,6.96,0.0,34.72217752789066,0,0,1,0,0,0,0,0,1
6901028001625,202602,双喜(硬经典1906),二类烟,0,36.24480476908253,4.203849048489458,,63.9,100.0,1.1294180175391977,0.2421062454229916,37630.0,479.4015267175572,0.6863905325443787,-97.942598,0.0116675266272189,37.0,33.61,41.9,39.7208582159717,0,0,1,0,0,0,0,0,1
6901028001625,202603,双喜(硬经典1906),二类烟,0,-2.2119396355902765,40.44865381757199,98.277842,38.49,100.0,1.1294180175391977,0.24217756114839845,41075.0,317.4115210843373,0.3574821852731591,-97.484848,0.00281763621607935,8.0,14.61,0.0,4.203849048489458,0,0,1,0,0,0,0,0,1
6901028001625,202604,双喜(硬经典1906),二类烟,0,1.2656475769616193,38.23671418198171,97.2,53.5,96.94,1.1294180175391977,0.2421196084104698,37630.0,283.0373831775701,0.2181168057210965,-97.277842,0.0153569868891537,12.0,21.93,42.93,40.44865381757199,0,0,1,0,0,0,0,0,1
6901028001625,202605,双喜(硬经典1906),二类烟,1,-1.4900840762339556,39.50236175894333,93.811881,30.3,91.62,1.1294180175391977,0.2421222341424898,37630.0,884.522633744856,0.6334134615384616,-96.2,0.0043961971153846,13.0,12.14,29.7,38.23671418198171,0,0,1,0,0,0,0,0,1
6901028001625,202606,双喜(硬经典1906),二类烟,0,-2.4499582100471855,38.012277682709374,94.139194,18.55,92.44,1.1294180175391977,0.2421184397168093,37630.0,540.1108179419525,1.0,-92.811881,0.0068731421686746,6.0,12.77,33.02,39.50236175894333,0,0,1,0,0,0,0,0,1
6901028005036,202501,双喜(硬金五叶神),二类烟,0,-0.8482420891996796,43.20473231014933,98.955224,87.5,100.0,1.1484823625922886,0.24217756114839845,41075.0,317.4115210843373,0.2345238095238095,-97.484848,0.00281763621607935,8.0,14.61,0.0,41.1974834563511,0,0,1,0,0,0,0,0,1
6901028005036,202502,双喜(硬金五叶神),二类烟,0,-1.0337362507763004,42.35649022094965,97.777778,81.19,100.0,1.1484823625922886,0.2421638536148983,30475.0,180.23529411764704,0.4443127962085308,-97.955224,0.0095757938388625,35.0,76.78,0.0,43.20473231014933,0,0,1,0,0,0,0,0,1
6901028005036,202503,双喜(硬金五叶神),二类烟,0,1.1090682177281792,41.32275397017335,97.391304,85.53,100.0,1.1484823625922886,0.2421589976881199,30475.0,410.25909090909096,0.2777777777777778,-96.777778,0.003169976359338,8.0,14.61,0.0,42.35649022094965,0,0,1,0,0,0,0,0,1
6901028005036,202504,双喜(硬金五叶神),二类烟,0,-6.5105051907867875,42.43182218790153,99.145299,100.0,100.0,1.1484823625922886,0.2421224950193367,30475.0,687.2678571428571,0.0248520710059171,-96.391304,0.0016157159763313,8.0,6.63,0.0,41.32275397017335,0,0,1,0,0,0,0,0,1
6901028005036,202505,双喜(硬金五叶神),二类烟,1,7.437414223394079,35.921316997114744,90.47619,74.11,97.62,1.1484823625922886,0.2421239851772227,30475.0,385.98706896551727,0.1990521327014218,-98.145299,0.0033508056872037,8.0,13.86,0.0,42.43182218790153,0,0,1,0,0,0,0,0,1
6901028005036,202506,双喜(硬金五叶神),二类烟,0,-12.407490811971478,43.35873122050882,99.737533,85.33,100.0,1.1484823625922886,0.2421246923707957,30475.0,2155.6052631578946,0.0892857142857142,-89.47619,0.0005514523809523,8.0,2.26,0.0,35.921316997114744,0,0,1,0,0,0,0,0,1
6901028005036,202507,双喜(硬金五叶神),二类烟,0,8.679925543979067,30.951240408537345,96.296296,70.21,97.01,1.1484823625922886,0.2421249082509391,30475.0,134.15526315789472,0.3365155131264916,-98.737533,0.0055276849642004,8.0,22.79,0.0,43.35873122050882,0,0,1,0,0,0,0,0,1
6901028005036,202508,双喜(硬金五叶神),二类烟,0,0.6253622441340383,39.63116595251641,90.677966,41.74,93.22,1.1484823625922886,0.2421246923707957,30475.0,3506.461538461539,0.298932384341637,-95.296296,0.0003759667852906,8.0,1.54,0.0,30.951240408537345,0,0,1,0,0,0,0,0,1
6901028005036,202509,双喜(硬金五叶神),二类烟,0,2.9111257288323173,40.25652819665045,99.328859,49.38,94.74,1.1484823625922886,0.242125075709368,30475.0,1147.3177570093458,0.0914489311163895,-89.677966,0.0015490855106888,8.0,6.41,0.0,39.63116595251641,0,0,1,0,0,0,0,0,1
6901028005036,202510,双喜(硬金五叶神),二类烟,0,-1.0981491317394472,43.16765392548277,99.539171,57.58,100.0,1.1484823625922886,0.2421246923707957,30475.0,977.304054054054,0.0342789598108747,-98.328859,0.0021325295508274,8.0,8.75,0.0,40.25652819665045,0,0,1,0,0,0,0,0,1
