top_pct,n,model_dr,all_dr,gain_vs_all,state_dr,gain_vs_state,inventory_dr,gain_vs_inventory
10,106,6.036873626776161,0.5277658510020022,5.509107775774158,3.44671936470771,2.5901542620684506,-2.5209806256832614,8.557854252459421
20,212,-0.7247959152479098,0.5277658510020022,-1.252561766249912,3.614980597595667,-4.339776512843576,-1.8987093209201653,1.1739134056722555
30,318,1.9619743097264977,0.5277658510020022,1.4342084587244954,2.8762207286314507,-0.9142464189049531,-2.408474785698434,4.370449095424932
40,424,2.8397338418660145,0.5277658510020022,2.3119679908640123,2.6828091875653195,0.15692465430069502,-1.3140431137796342,4.1537769556456485
50,530,2.568274103309871,0.5277658510020022,2.040508252307869,2.4029058330162787,0.16536827029359236,-0.08288500643435791,2.651159109744229
