code,ym,name,cat,T,Y,S,fill,L1_util,L1_full_surf,L1_price_index,L1_gross_margin,L1_unitval,L1_inventory_ratio,L1_channel_coverage,L1_demand_gap,L1_amt_per_cust,L1_new_cust,L1_unit_growth,L1_purch_surf,L1_rep_rate2,L1_S,cat_一类烟,cat_三类烟,cat_二类烟,cat_五类烟,cat_四类烟,price_band_cat_中低档,price_band_cat_中档,price_band_cat_中高档,price_band_cat_高档,month_of_year_1,month_of_year_2,month_of_year_3,month_of_year_4,month_of_year_5,month_of_year_6,month_of_year_7,month_of_year_8,month_of_year_9,month_of_year_10,month_of_year_11,month_of_year_12
6901028005036,202502,双喜(硬金五叶神),二类烟,0.0,-1.4114837549819867,44.26736766571224,97.777778,81.19,100.0,1.1484823625922886,0.2421638536148983,30475.0,180.23529411764704,0.4443127962085308,-97.955224,0.0095757938388625,35.0,,76.78,0.0,44.903549232612,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6901028005036,202503,双喜(硬金五叶神),二类烟,0.0,0.05649897521390557,43.492065477630014,97.391304,85.53,100.0,1.1484823625922886,0.2421589976881199,30475.0,410.25909090909096,0.2777777777777778,-96.777778,0.003169976359338,,-0.6681749622926094,,,44.26736766571224,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6901028005036,202504,双喜(硬金五叶神),二类烟,0.0,-4.051077729793953,44.32386664092615,99.145299,100.0,100.0,1.1484823625922886,0.2421224950193367,30475.0,687.2678571428571,0.0248520710059171,-96.391304,0.0016157159763313,,-0.4909090909090908,6.63,0.0,43.492065477630014,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6901028005036,202505,双喜(硬金五叶神),二类烟,1.0,0.6951817744554702,39.44098774783606,90.47619,74.11,97.62,1.1484823625922886,0.2421239851772227,30475.0,385.98706896551727,0.1990521327014218,-98.145299,0.0033508056872037,,1.0714285714285716,13.86,0.0,44.32386664092615,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6901028005036,202506,双喜(硬金五叶神),二类烟,0.0,-3.7275574414330492,45.01904841538162,99.737533,85.33,100.0,1.1484823625922886,0.2421246923707957,30475.0,2155.6052631578946,0.0892857142857142,-89.47619,0.0005514523809523,,-0.8362068965517242,2.26,0.0,39.44098774783606,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6901028005036,202507,双喜(硬金五叶神),二类烟,0.0,-2.7956739509943134,35.71343030640301,96.296296,70.21,97.01,1.1484823625922886,0.2421249082509391,30475.0,134.15526315789472,0.3365155131264916,-98.737533,0.0055276849642004,,9.0,22.79,0.0,45.01904841538162,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6901028005036,202508,双喜(硬金五叶神),二类烟,0.0,6.978965841084829,42.223374464387305,90.677966,41.74,93.22,1.1484823625922886,0.2421246923707957,30475.0,3506.461538461539,0.298932384341637,-95.296296,0.0003759667852906,,-0.9315789473684212,1.54,0.0,35.71343030640301,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6901028005036,202509,双喜(硬金五叶神),二类烟,0.0,2.6523659797247703,42.69239614748784,99.328859,49.38,94.74,1.1484823625922886,0.242125075709368,30475.0,1147.3177570093458,0.0914489311163895,-89.677966,0.0015490855106888,,3.115384615384616,6.41,0.0,42.223374464387305,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6901028005036,202510,双喜(硬金五叶神),二类烟,0.0,1.3597324478196455,44.875740444112076,99.539171,57.58,100.0,1.1484823625922886,0.2421246923707957,30475.0,977.304054054054,0.0342789598108747,-98.328859,0.0021325295508274,,0.3831775700934579,8.75,0.0,42.69239614748784,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6901028005036,202511,双喜(硬金五叶神),二类烟,0.0,-0.24202097856903038,44.05212859530749,98.905109,34.89,97.22,1.1484823625922886,0.2421258317382189,30475.0,186.1898148148148,0.6115702479338843,-98.539171,0.0062173317591499,127.0,1.9189189189189189,26.21,0.0,44.875740444112076,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6901028005036,202512,双喜(硬金五叶神),二类烟,0.0,0.48818568217812697,44.633719465543045,98.882682,24.95,92.18,1.1484823625922886,0.242110313638001,30475.0,482.9815498154981,1.0,-97.905109,0.0038910365135453,127.0,-0.3726851851851851,16.14,0.0,44.05212859530749,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6901028005036,202601,双喜(硬金五叶神),二类烟,0.0,-1.86809942773381,44.540314277485614,99.575372,85.71,100.0,1.1484823625922886,0.2420554033824149,30475.0,266.2598870056497,0.008254716981132,-97.882682,0.002544375,10.0,-0.3468634686346864,10.5,0.0,44.633719465543045,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6901028005036,202602,双喜(硬金五叶神),二类烟,0.0,-0.8194947603535851,42.765620037809235,100.0,40.77,100.0,1.1484823625922886,0.2421382481708415,30475.0,309.0938166311301,0.7384615384615385,-98.575372,0.0067658106508875,74.0,1.6497175141242937,43.91,26.42,44.540314277485614,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6901028005036,202603,双喜(硬金五叶神),二类烟,0.0,1.5017983119301945,43.72081951713203,98.165138,17.7,95.95,1.1484823625922886,0.2421603595249135,30475.0,954.6358695652174,1.0,-99.0,0.0026638479809976,3.0,-0.6076759061833689,21.85,0.0,42.765620037809235,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6901028005036,202604,双喜(硬金五叶神),二类烟,0.0,1.2935817979489954,44.26741834973943,98.765432,14.2,87.86,1.1484823625922886,0.2421200923079282,30475.0,604.107476635514,1.0,-97.165138,0.0031092491060786,,0.1630434782608696,11.68,11.22,43.72081951713203,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
